participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
69d461f1-dc23-45d1-8329-e8b9af7e6918,11-question,11,vertical_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,63,64,0,100,2025-02-23T22:57:10.496Z,2025-02-23T22:57:18.225Z,7729,7729,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,12-question,12,vertical_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,19,19,0,100,2025-02-23T22:57:18.303Z,2025-02-23T22:57:29.557Z,11254,11254,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,13-question,13,vertical_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,35,36,0,100,2025-02-23T22:57:29.636Z,2025-02-23T22:57:43.836Z,14200,14200,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,14-question,14,vertical_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,42,0,100,2025-02-23T22:57:43.916Z,2025-02-23T22:57:53.063Z,9147,9147,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,15-question,15,vertical_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T22:57:53.151Z,2025-02-23T22:57:59.830Z,6679,6679,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,16-question,16,vertical_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,21,22,0,100,2025-02-23T22:57:59.952Z,2025-02-23T22:58:06.178Z,6226,6226,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,17-question,17,vertical_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,27,27,0,100,2025-02-23T22:58:06.257Z,2025-02-23T22:58:12.526Z,6269,6269,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,18-question,18,vertical_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,55,0,100,2025-02-23T22:58:12.605Z,2025-02-23T22:58:19.487Z,6882,6882,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,19-question,19,vertical_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,63,0,100,2025-02-23T22:58:19.570Z,2025-02-23T22:58:26.314Z,6744,6744,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,20-question,20,vertical_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,37,37,0,100,2025-02-23T22:58:26.399Z,2025-02-23T22:58:34.872Z,8473,8473,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,21-question,21,horizontal_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,75,75,0,100,2025-02-23T22:58:34.973Z,2025-02-23T22:58:41.714Z,6741,6741,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,22-question,22,horizontal_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T22:58:41.800Z,2025-02-23T22:58:55.003Z,13203,13203,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,23-question,23,horizontal_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,68,68,0,100,2025-02-23T22:58:55.101Z,2025-02-23T22:59:01.652Z,6551,6551,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,24-question,24,horizontal_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,32,32,0,100,2025-02-23T22:59:01.727Z,2025-02-23T22:59:07.967Z,6240,6240,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,25-question,25,horizontal_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-23T22:59:08.038Z,2025-02-23T22:59:14.331Z,6293,6293,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,26-question,26,horizontal_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,21,21,0,100,2025-02-23T22:59:14.440Z,2025-02-23T22:59:20.191Z,5751,5751,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,27-question,27,horizontal_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T22:59:20.266Z,2025-02-23T22:59:25.669Z,5403,5403,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,28-question,28,horizontal_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T22:59:25.780Z,2025-02-23T22:59:32.317Z,6537,6537,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,29-question,29,horizontal_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,25,25,0,100,2025-02-23T22:59:32.393Z,2025-02-23T22:59:39.337Z,6944,6944,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,30-question,30,horizontal_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,43,0,100,2025-02-23T22:59:39.429Z,2025-02-23T22:59:50.018Z,10589,10589,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,31-question,31,horizontal_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,44,44,0,100,2025-02-23T22:59:50.094Z,2025-02-23T22:59:56.397Z,6303,6303,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,32-question,32,horizontal_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T22:59:56.484Z,2025-02-23T23:00:10.098Z,13614,13614,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,33-question,33,horizontal_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,32,32,0,100,2025-02-23T23:00:10.190Z,2025-02-23T23:00:16.701Z,6511,6511,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,34-question,34,horizontal_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,24,24,0,100,2025-02-23T23:00:16.782Z,2025-02-23T23:00:27.529Z,10747,10747,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,35-question,35,horizontal_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,14,14,0,100,2025-02-23T23:00:27.617Z,2025-02-23T23:00:34.415Z,6798,6798,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,36-question,36,horizontal_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-23T23:00:34.508Z,2025-02-23T23:00:40.449Z,5941,5941,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,37-question,37,horizontal_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,41,0,100,2025-02-23T23:00:40.545Z,2025-02-23T23:00:45.543Z,4998,4998,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,38-question,38,horizontal_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,58,58,0,100,2025-02-23T23:00:45.621Z,2025-02-23T23:00:52.444Z,6823,6823,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,39-question,39,horizontal_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T23:00:52.524Z,2025-02-23T23:00:58.823Z,6299,6299,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,40-question,40,horizontal_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,53,53,0,100,2025-02-23T23:00:58.915Z,2025-02-23T23:01:05.306Z,6391,6391,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,41-question,41,reverse_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,51,52,0,100,2025-02-23T23:01:05.385Z,2025-02-23T23:01:12.237Z,6852,6852,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,42-question,42,reverse_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,31,32,0,100,2025-02-23T23:01:12.352Z,2025-02-23T23:01:19.303Z,6951,6951,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,43-question,43,reverse_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,12,13,0,100,2025-02-23T23:01:19.375Z,2025-02-23T23:01:26.892Z,7517,7517,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,44-question,44,reverse_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-23T23:01:26.965Z,2025-02-23T23:01:35.139Z,8174,8174,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,45-question,45,reverse_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T23:01:35.220Z,2025-02-23T23:01:41.996Z,6776,6776,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,46-question,46,reverse_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-23T23:01:42.081Z,2025-02-23T23:01:48.897Z,6816,6816,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,47-question,47,reverse_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,34,35,0,100,2025-02-23T23:01:48.982Z,2025-02-23T23:01:56.232Z,7250,7250,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,48-question,48,reverse_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T23:01:56.288Z,2025-02-23T23:02:10.244Z,13956,13956,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,49-question,49,reverse_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,49,49,0,100,2025-02-23T23:02:10.348Z,2025-02-23T23:02:18.523Z,8175,8175,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,50-question,50,reverse_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T23:02:18.603Z,2025-02-23T23:02:24.809Z,6206,6206,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,51-question,51,reverse_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T23:02:24.896Z,2025-02-23T23:02:31.053Z,6157,6157,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,52-question,52,reverse_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,55,0,100,2025-02-23T23:02:31.135Z,2025-02-23T23:02:37.057Z,5922,5922,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,53-question,53,reverse_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T23:02:37.130Z,2025-02-23T23:02:44.795Z,7665,7665,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,54-question,54,reverse_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,42,0,100,2025-02-23T23:02:44.903Z,2025-02-23T23:02:51.593Z,6690,6690,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,55-question,55,reverse_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,44,45,0,100,2025-02-23T23:02:51.676Z,2025-02-23T23:02:58.584Z,6908,6908,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,56-question,56,reverse_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,47,47,0,100,2025-02-23T23:02:58.669Z,2025-02-23T23:03:04.768Z,6099,6099,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,57-question,57,reverse_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-23T23:03:04.854Z,2025-02-23T23:03:10.116Z,5262,5262,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,58-question,58,reverse_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,43,0,100,2025-02-23T23:03:10.199Z,2025-02-23T23:03:15.479Z,5280,5280,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,59-question,59,reverse_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-23T23:03:15.570Z,2025-02-23T23:03:20.841Z,5271,5271,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,60-question,60,reverse_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T23:03:20.925Z,2025-02-23T23:03:27.443Z,6518,6518,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,participantTags,null,participantTags,undefined,undefined,undefined,undefined,undefined,undefined,undefined,[],undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
94a5f68a-7fce-4ca9-934b-eb923ea90c51,1-question,1,vertical_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-24T04:58:16.561Z,2025-02-24T04:58:23.430Z,6869,6869,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,2-question,2,vertical_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,54,54,0,100,2025-02-24T04:58:23.654Z,2025-02-24T04:58:32.748Z,9094,9094,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,3-question,3,vertical_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,48,49,0,100,2025-02-24T04:58:32.968Z,2025-02-24T04:58:41.354Z,8386,8386,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,4-question,4,vertical_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-24T04:58:41.590Z,2025-02-24T04:58:53.577Z,11987,11987,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,5-question,5,vertical_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,26,26,0,100,2025-02-24T04:58:53.798Z,2025-02-24T04:59:09.173Z,15375,15375,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,6-question,6,vertical_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-24T04:59:09.489Z,2025-02-24T04:59:15.677Z,6188,6188,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,7-question,7,vertical_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,66,66,0,100,2025-02-24T04:59:15.906Z,2025-02-24T04:59:43.193Z,27287,27287,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,8-question,8,vertical_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,56,56,0,100,2025-02-24T04:59:43.437Z,2025-02-24T04:59:50.745Z,7308,7308,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,9-question,9,vertical_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,35,35,0,100,2025-02-24T04:59:50.896Z,2025-02-24T04:59:57.695Z,6799,6799,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,10-question,10,vertical_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,28,28,0,100,2025-02-24T04:59:57.864Z,2025-02-24T05:00:06.511Z,8647,8647,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,11-question,11,vertical_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,63,64,0,100,2025-02-24T05:00:06.756Z,2025-02-24T05:00:11.869Z,5113,5113,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,12-question,12,vertical_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,18,19,0,100,2025-02-24T05:00:12.121Z,2025-02-24T05:00:20.566Z,8445,8445,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,13-question,13,vertical_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,36,36,0,100,2025-02-24T05:00:20.799Z,2025-02-24T05:00:29.277Z,8478,8478,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,14-question,14,vertical_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,42,0,100,2025-02-24T05:00:29.494Z,2025-02-24T05:00:35.904Z,6410,6410,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,15-question,15,vertical_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-24T05:00:36.174Z,2025-02-24T05:00:42.610Z,6436,6436,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,16-question,16,vertical_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,22,22,0,100,2025-02-24T05:00:42.863Z,2025-02-24T05:00:48.158Z,5295,5295,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,17-question,17,vertical_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,27,27,0,100,2025-02-24T05:00:48.389Z,2025-02-24T05:00:54.218Z,5829,5829,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,18-question,18,vertical_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,55,0,100,2025-02-24T05:00:54.414Z,2025-02-24T05:01:01.797Z,7383,7383,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,19-question,19,vertical_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,63,63,0,100,2025-02-24T05:01:01.990Z,2025-02-24T05:01:13.492Z,11502,11502,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,20-question,20,vertical_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,37,37,0,100,2025-02-24T05:01:13.715Z,2025-02-24T05:01:30.772Z,17057,17057,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,21-question,21,horizontal_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,75,75,0,100,2025-02-24T05:01:31.036Z,2025-02-24T05:01:38.214Z,7178,7178,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,22-question,22,horizontal_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-24T05:01:38.455Z,2025-02-24T05:01:46.452Z,7997,7997,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,23-question,23,horizontal_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,68,68,0,100,2025-02-24T05:01:46.675Z,2025-02-24T05:02:00.273Z,13598,13598,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,24-question,24,horizontal_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,32,32,0,100,2025-02-24T05:02:00.510Z,2025-02-24T05:02:12.388Z,11878,11878,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,25-question,25,horizontal_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-24T05:02:12.595Z,2025-02-24T05:02:20.914Z,8319,8319,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,26-question,26,horizontal_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,21,21,0,100,2025-02-24T05:02:21.192Z,2025-02-24T05:02:32.415Z,11223,11223,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,27-question,27,horizontal_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-24T05:02:32.626Z,2025-02-24T05:02:42.178Z,9552,9552,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,28-question,28,horizontal_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-24T05:02:42.404Z,2025-02-24T05:02:50.423Z,8019,8019,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,29-question,29,horizontal_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,25,25,0,100,2025-02-24T05:02:50.624Z,2025-02-24T05:02:58.652Z,8028,8028,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,30-question,30,horizontal_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,43,0,100,2025-02-24T05:02:58.933Z,2025-02-24T05:03:06.476Z,7543,7543,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,31-question,31,horizontal_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,44,0,100,2025-02-24T05:03:06.745Z,2025-02-24T05:03:14.271Z,7526,7526,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,32-question,32,horizontal_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-24T05:03:14.488Z,2025-02-24T05:03:23.248Z,8760,8760,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
94a5f68a-7fce-4ca9-934b-eb923ea90c51,33-question,33,horizontal_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,31,32,0,100,2025-02-24T05:03:23.463Z,2025-02-24T05:03:31.408Z,7945,7945,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
